URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,HasObfuscation,NoOfSlashInURL,ContainsSuspiciousKeyword,Entropy,CharContinuationRate
21.0,13.0,0.0,3.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,1.0,0.0,2.0,0.0,3.6897,0.2381
32.0,21.0,0.0,3.0,1.0,26.0,0.8125,0.0,0.0,0.0,0.0,0.0,1.0,0.0312,1.0,0.0,3.0,0.0,4.0778,0.4062
25.0,17.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,4.1337,0.36
31.0,23.0,0.0,3.0,1.0,26.0,0.8387,0.0,0.0,0.0,0.0,0.0,1.0,0.0323,1.0,0.0,2.0,0.0,3.8489,0.4839
46.0,20.0,0.0,3.0,1.0,37.0,0.8043,0.0,0.0,0.0,0.0,0.0,1.0,0.0217,1.0,0.0,5.0,0.0,3.8933,0.2609
47.0,23.0,0.0,3.0,1.0,39.0,0.8298,0.0,0.0,0.0,0.0,0.0,3.0,0.0638,0.0,0.0,3.0,0.0,4.2485,0.3191
23.0,15.0,0.0,2.0,1.0,17.0,0.7391,1.0,0.0435,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.882,0.2174
28.0,21.0,0.0,3.0,2.0,22.0,0.7857,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,0.0,0.0,2.0,0.0,3.7674,0.2143
22.0,14.0,0.0,3.0,0.0,17.0,0.7727,0.0,0.0,0.0,0.0,0.0,2.0,0.0909,1.0,0.0,2.0,0.0,3.9706,0.2727
96.0,19.0,0.0,3.0,1.0,74.0,0.7708,8.0,0.0833,0.0,0.0,0.0,7.0,0.0729,0.0,0.0,5.0,0.0,4.5033,0.1146
29.0,22.0,0.0,2.0,2.0,22.0,0.7586,0.0,0.0,0.0,0.0,0.0,2.0,0.069,0.0,0.0,2.0,0.0,3.9952,0.2069
35.0,27.0,0.0,2.0,1.0,29.0,0.8286,0.0,0.0,0.0,0.0,0.0,2.0,0.0571,1.0,0.0,2.0,0.0,3.9217,0.3143
58.0,11.0,0.0,3.0,0.0,31.0,0.5345,19.0,0.3276,1.0,1.0,0.0,1.0,0.0172,0.0,0.0,4.0,0.0,4.5583,0.1207
50.0,41.0,0.0,3.0,1.0,37.0,0.74,4.0,0.08,0.0,0.0,0.0,4.0,0.08,1.0,0.0,3.0,0.0,4.2333,0.22
27.0,19.0,0.0,2.0,2.0,21.0,0.7778,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.838,0.3333
25.0,17.0,0.0,2.0,2.0,19.0,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.6431,0.24
62.0,17.0,0.0,3.0,1.0,49.0,0.7903,2.0,0.0323,0.0,0.0,0.0,2.0,0.0323,0.0,1.0,7.0,0.0,4.2598,0.1613
22.0,14.0,0.0,3.0,1.0,17.0,0.7727,0.0,0.0,0.0,0.0,0.0,1.0,0.0455,1.0,0.0,2.0,0.0,3.7544,0.2727
53.0,18.0,0.0,3.0,1.0,44.0,0.8302,0.0,0.0,0.0,0.0,0.0,1.0,0.0189,0.0,0.0,5.0,0.0,4.209,0.1887
27.0,20.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,0.0,0.0,2.0,0.0,3.9121,0.4444
40.0,14.0,0.0,3.0,0.0,32.0,0.8,1.0,0.025,0.0,0.0,0.0,1.0,0.025,1.0,0.0,5.0,0.0,3.966,0.175
19.0,5.0,0.0,2.0,0.0,14.0,0.7368,0.0,0.0,0.0,0.0,0.0,1.0,0.0526,1.0,0.0,3.0,0.0,3.8924,0.2632
55.0,12.0,0.0,3.0,0.0,42.0,0.7636,2.0,0.0364,0.0,0.0,0.0,3.0,0.0545,0.0,0.0,6.0,0.0,4.3225,0.1455
34.0,25.0,0.0,3.0,1.0,27.0,0.7941,1.0,0.0294,0.0,0.0,0.0,1.0,0.0294,1.0,0.0,3.0,0.0,4.1607,0.3235
27.0,19.0,0.0,2.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.7505,0.4444
39.0,12.0,0.0,3.0,1.0,29.0,0.7436,0.0,0.0,0.0,0.0,0.0,4.0,0.1026,0.0,0.0,4.0,0.0,4.1185,0.1282
91.0,13.0,0.0,2.0,1.0,78.0,0.8571,0.0,0.0,0.0,0.0,0.0,2.0,0.022,0.0,0.0,8.0,1.0,4.2761,0.1209
69.0,15.0,0.0,2.0,1.0,57.0,0.8261,0.0,0.0,0.0,0.0,0.0,1.0,0.0145,0.0,0.0,8.0,0.0,4.2628,0.1159
34.0,27.0,0.0,3.0,1.0,29.0,0.8529,0.0,0.0,0.0,0.0,0.0,1.0,0.0294,0.0,0.0,2.0,0.0,4.0431,0.5588
69.0,21.0,0.0,3.0,1.0,47.0,0.6812,8.0,0.1159,1.0,0.0,0.0,4.0,0.058,1.0,0.0,5.0,0.0,4.7537,0.1304
29.0,22.0,0.0,2.0,1.0,24.0,0.8276,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,0.0,0.0,2.0,0.0,3.9094,0.3448
21.0,13.0,0.0,3.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,1.0,0.0,2.0,0.0,3.4992,0.2381
52.0,18.0,0.0,3.0,1.0,39.0,0.75,0.0,0.0,0.0,0.0,0.0,8.0,0.1538,0.0,0.0,3.0,0.0,4.3976,0.1346
49.0,19.0,0.0,3.0,1.0,37.0,0.7551,4.0,0.0816,0.0,0.0,0.0,1.0,0.0204,0.0,0.0,4.0,0.0,4.352,0.2245
141.0,37.0,0.0,3.0,0.0,95.0,0.6738,28.0,0.1986,4.0,1.0,3.0,4.0,0.0284,0.0,0.0,4.0,1.0,4.987,0.234
26.0,18.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.8151,0.3846
74.0,16.0,0.0,3.0,1.0,48.0,0.6486,12.0,0.1622,0.0,0.0,0.0,6.0,0.0811,1.0,0.0,5.0,0.0,4.6668,0.1081
34.0,26.0,0.0,2.0,1.0,28.0,0.8235,0.0,0.0,0.0,0.0,0.0,2.0,0.0588,1.0,0.0,2.0,0.0,4.0575,0.4118
86.0,19.0,0.0,2.0,1.0,55.0,0.6395,17.0,0.1977,0.0,0.0,0.0,6.0,0.0698,1.0,0.0,5.0,0.0,4.7551,0.1163
32.0,10.0,0.0,3.0,0.0,25.0,0.7812,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,1.0,0.0,4.0,1.0,4.0542,0.2188
99.0,20.0,0.0,5.0,1.0,81.0,0.8182,9.0,0.0909,0.0,0.0,0.0,1.0,0.0101,1.0,0.0,6.0,0.0,4.8324,0.1515
30.0,23.0,0.0,3.0,1.0,25.0,0.8333,0.0,0.0,0.0,0.0,0.0,1.0,0.0333,0.0,0.0,2.0,0.0,4.1232,0.5
33.0,25.0,0.0,2.0,2.0,26.0,0.7879,0.0,0.0,0.0,0.0,0.0,2.0,0.0606,1.0,0.0,2.0,0.0,3.9832,0.2121
56.0,11.0,0.0,3.0,0.0,45.0,0.8036,1.0,0.0179,0.0,0.0,0.0,5.0,0.0893,0.0,0.0,4.0,0.0,4.1755,0.1786
36.0,28.0,0.0,3.0,1.0,31.0,0.8611,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,1.0,0.0,2.0,0.0,3.9648,0.5556
27.0,18.0,0.0,3.0,1.0,20.0,0.7407,1.0,0.037,0.0,0.0,0.0,1.0,0.037,1.0,0.0,3.0,0.0,4.0323,0.2593
65.0,15.0,0.0,3.0,0.0,54.0,0.8308,0.0,0.0,0.0,0.0,0.0,6.0,0.0923,0.0,0.0,4.0,0.0,4.356,0.1692
54.0,16.0,0.0,3.0,1.0,44.0,0.8148,0.0,0.0,0.0,0.0,0.0,4.0,0.0741,0.0,0.0,4.0,0.0,4.3959,0.1481
37.0,28.0,0.0,3.0,1.0,30.0,0.8108,0.0,0.0,0.0,0.0,0.0,2.0,0.0541,1.0,0.0,3.0,0.0,4.1345,0.2973
60.0,24.0,0.0,2.0,2.0,49.0,0.8167,0.0,0.0,0.0,0.0,0.0,1.0,0.0167,0.0,0.0,4.0,0.0,4.1362,0.2167
27.0,19.0,0.0,2.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,3.8842,0.4444
21.0,13.0,0.0,3.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,1.0,0.0,2.0,0.0,3.404,0.2381
68.0,16.0,0.0,4.0,0.0,49.0,0.7206,8.0,0.1176,0.0,0.0,0.0,6.0,0.0882,0.0,0.0,3.0,0.0,4.5873,0.1618
100.0,15.0,0.0,2.0,1.0,82.0,0.82,1.0,0.01,2.0,1.0,1.0,5.0,0.05,0.0,0.0,5.0,0.0,5.1136,0.09
73.0,20.0,0.0,3.0,0.0,62.0,0.8493,0.0,0.0,0.0,0.0,0.0,1.0,0.0137,0.0,0.0,8.0,0.0,4.2822,0.2192
29.0,21.0,0.0,3.0,1.0,24.0,0.8276,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,1.0,0.0,2.0,0.0,3.8833,0.4483
64.0,7.0,0.0,2.0,0.0,46.0,0.7188,5.0,0.0781,0.0,0.0,0.0,6.0,0.0938,1.0,0.0,6.0,0.0,4.4624,0.1875
37.0,20.0,0.0,3.0,1.0,30.0,0.8108,0.0,0.0,0.0,0.0,0.0,1.0,0.027,0.0,0.0,4.0,0.0,4.0033,0.3243
26.0,18.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.9791,0.3846
30.0,22.0,0.0,2.0,2.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0333,1.0,0.0,2.0,0.0,4.2566,0.4
23.0,15.0,0.0,3.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.6753,0.3043
34.0,16.0,0.0,3.0,0.0,28.0,0.8235,0.0,0.0,0.0,0.0,0.0,1.0,0.0294,0.0,0.0,4.0,0.0,3.9813,0.3529
49.0,23.0,0.0,3.0,1.0,41.0,0.8367,0.0,0.0,0.0,0.0,0.0,2.0,0.0408,1.0,0.0,4.0,0.0,4.1171,0.2041
58.0,23.0,0.0,3.0,1.0,47.0,0.8103,2.0,0.0345,0.0,0.0,0.0,3.0,0.0517,1.0,1.0,4.0,0.0,4.4186,0.1724
47.0,15.0,0.0,3.0,1.0,38.0,0.8085,0.0,0.0,0.0,0.0,0.0,1.0,0.0213,0.0,0.0,6.0,0.0,4.0614,0.1702
22.0,15.0,0.0,2.0,1.0,17.0,0.7727,0.0,0.0,0.0,0.0,0.0,1.0,0.0455,0.0,0.0,2.0,0.0,3.6635,0.3636
67.0,20.0,0.0,3.0,1.0,57.0,0.8507,0.0,0.0,0.0,0.0,0.0,3.0,0.0448,0.0,0.0,5.0,0.0,4.1533,0.1791
51.0,15.0,0.0,2.0,0.0,42.0,0.8235,0.0,0.0,0.0,0.0,0.0,2.0,0.0392,0.0,0.0,6.0,0.0,4.2503,0.2353
80.0,25.0,0.0,2.0,1.0,65.0,0.8125,0.0,0.0,1.0,1.0,0.0,4.0,0.05,1.0,0.0,5.0,1.0,4.3197,0.1
23.0,16.0,0.0,2.0,1.0,17.0,0.7391,0.0,0.0,0.0,0.0,0.0,2.0,0.087,0.0,0.0,2.0,0.0,3.882,0.1739
43.0,11.0,0.0,3.0,0.0,29.0,0.6744,7.0,0.1628,0.0,0.0,0.0,1.0,0.0233,1.0,0.0,5.0,0.0,4.5431,0.1628
29.0,20.0,0.0,3.0,1.0,23.0,0.7931,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,1.0,0.0,3.0,0.0,3.647,0.4138
32.0,24.0,0.0,3.0,1.0,27.0,0.8438,0.0,0.0,0.0,0.0,0.0,1.0,0.0312,1.0,0.0,2.0,0.0,3.8042,0.5
52.0,18.0,0.0,3.0,0.0,42.0,0.8077,0.0,0.0,0.0,0.0,0.0,3.0,0.0577,0.0,0.0,6.0,1.0,4.3806,0.2692
40.0,32.0,0.0,3.0,1.0,35.0,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.025,1.0,0.0,2.0,0.0,4.1153,0.6
22.0,14.0,0.0,2.0,1.0,13.0,0.5909,4.0,0.1818,0.0,0.0,0.0,1.0,0.0455,1.0,0.0,2.0,0.0,3.6069,0.2273
44.0,37.0,0.0,3.0,3.0,37.0,0.8409,0.0,0.0,0.0,0.0,0.0,1.0,0.0227,0.0,0.0,2.0,1.0,4.0815,0.2955
25.0,18.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,2.0,0.0,3.7835,0.4
21.0,14.0,0.0,4.0,1.0,15.0,0.7143,0.0,0.0,0.0,0.0,0.0,2.0,0.0952,0.0,0.0,2.0,0.0,3.8802,0.1905
23.0,15.0,0.0,2.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.5555,0.3478
29.0,21.0,0.0,2.0,2.0,23.0,0.7931,0.0,0.0,0.0,0.0,0.0,1.0,0.0345,1.0,0.0,2.0,0.0,4.0213,0.3793
46.0,13.0,0.0,3.0,1.0,38.0,0.8261,0.0,0.0,0.0,0.0,0.0,1.0,0.0217,0.0,0.0,4.0,1.0,4.249,0.2391
28.0,21.0,0.0,3.0,1.0,23.0,0.8214,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,0.0,0.0,2.0,1.0,3.7804,0.4643
36.0,28.0,0.0,3.0,1.0,31.0,0.8611,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,1.0,0.0,2.0,0.0,4.1626,0.5556
83.0,33.0,0.0,3.0,1.0,60.0,0.7229,13.0,0.1566,0.0,0.0,0.0,2.0,0.0241,0.0,0.0,5.0,1.0,4.7196,0.1566
63.0,10.0,0.0,3.0,1.0,48.0,0.7619,3.0,0.0476,0.0,0.0,0.0,6.0,0.0952,0.0,0.0,3.0,0.0,4.4053,0.127
39.0,17.0,0.0,3.0,0.0,32.0,0.8205,0.0,0.0,0.0,0.0,0.0,1.0,0.0256,0.0,0.0,4.0,0.0,4.0478,0.3333
55.0,18.0,0.0,3.0,1.0,38.0,0.6909,7.0,0.1273,0.0,0.0,0.0,3.0,0.0545,1.0,0.0,5.0,0.0,4.6134,0.1273
24.0,16.0,0.0,3.0,1.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,1.0,0.0,2.0,0.0,3.8868,0.3333
48.0,16.0,0.0,2.0,2.0,39.0,0.8125,0.0,0.0,0.0,0.0,0.0,2.0,0.0417,0.0,0.0,4.0,0.0,4.2228,0.1667
61.0,23.0,0.0,3.0,0.0,51.0,0.8361,0.0,0.0,0.0,0.0,0.0,2.0,0.0328,0.0,0.0,6.0,0.0,4.2116,0.3115
31.0,23.0,0.0,3.0,1.0,26.0,0.8387,0.0,0.0,0.0,0.0,0.0,1.0,0.0323,1.0,0.0,2.0,0.0,3.9779,0.4839
57.0,15.0,0.0,2.0,1.0,45.0,0.7895,1.0,0.0175,0.0,0.0,0.0,4.0,0.0702,0.0,0.0,4.0,0.0,4.157,0.1404
94.0,42.0,0.0,3.0,1.0,66.0,0.7021,13.0,0.1383,0.0,0.0,0.0,6.0,0.0638,1.0,0.0,7.0,0.0,4.6585,0.1383
27.0,19.0,0.0,3.0,1.0,22.0,0.8148,0.0,0.0,0.0,0.0,0.0,1.0,0.037,1.0,0.0,2.0,0.0,4.0043,0.4074
25.0,6.0,0.0,2.0,0.0,18.0,0.72,2.0,0.08,0.0,0.0,0.0,1.0,0.04,1.0,0.0,3.0,0.0,3.9435,0.32
52.0,44.0,0.0,3.0,3.0,33.0,0.6346,7.0,0.1346,0.0,0.0,0.0,5.0,0.0962,0.0,0.0,3.0,0.0,4.2817,0.1346
24.0,16.0,0.0,2.0,1.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,1.0,0.0,2.0,0.0,3.8035,0.375
48.0,39.0,0.0,3.0,2.0,35.0,0.7292,2.0,0.0417,0.0,0.0,0.0,5.0,0.1042,1.0,0.0,3.0,0.0,3.9591,0.1042
30.0,22.0,0.0,3.0,1.0,25.0,0.8333,0.0,0.0,0.0,0.0,0.0,1.0,0.0333,1.0,0.0,2.0,0.0,4.0402,0.4667
59.0,16.0,0.0,3.0,1.0,48.0,0.8136,0.0,0.0,1.0,1.0,0.0,2.0,0.0339,0.0,0.0,4.0,0.0,4.1207,0.1695
23.0,15.0,0.0,2.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.8492,0.3478
125.0,26.0,0.0,3.0,1.0,48.0,0.384,62.0,0.496,0.0,0.0,0.0,4.0,0.032,0.0,0.0,9.0,0.0,4.527,0.224
152.0,12.0,0.0,3.0,0.0,110.0,0.7237,11.0,0.0724,5.0,1.0,5.0,9.0,0.0592,0.0,0.0,6.0,0.0,4.9383,0.0526
98.0,31.0,0.0,3.0,2.0,66.0,0.6735,19.0,0.1939,1.0,1.0,0.0,2.0,0.0204,1.0,0.0,5.0,1.0,4.6933,0.0816
25.0,17.0,0.0,2.0,1.0,19.0,0.76,0.0,0.0,0.0,0.0,0.0,2.0,0.08,1.0,0.0,2.0,0.0,3.6235,0.24
48.0,27.0,0.0,3.0,1.0,41.0,0.8542,0.0,0.0,0.0,0.0,0.0,2.0,0.0417,0.0,0.0,3.0,0.0,4.2665,0.3958
37.0,29.0,0.0,3.0,1.0,32.0,0.8649,0.0,0.0,0.0,0.0,0.0,1.0,0.027,1.0,0.0,2.0,0.0,4.0573,0.5676
33.0,21.0,0.0,2.0,1.0,26.0,0.7879,0.0,0.0,0.0,0.0,0.0,1.0,0.0303,0.0,0.0,4.0,0.0,4.1502,0.4242
184.0,17.0,0.0,3.0,0.0,127.0,0.6902,14.0,0.0761,10.0,1.0,9.0,14.0,0.0761,0.0,0.0,7.0,1.0,4.8068,0.0652
26.0,18.0,0.0,3.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.9022,0.3846
26.0,18.0,0.0,2.0,1.0,21.0,0.8077,0.0,0.0,0.0,0.0,0.0,1.0,0.0385,1.0,0.0,2.0,0.0,3.7483,0.4231
25.0,18.0,0.0,3.0,1.0,20.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,2.0,0.0,3.8137,0.4
75.0,18.0,0.0,3.0,1.0,61.0,0.8133,0.0,0.0,1.0,1.0,0.0,2.0,0.0267,0.0,0.0,6.0,0.0,4.4839,0.1333
34.0,26.0,0.0,3.0,1.0,29.0,0.8529,0.0,0.0,0.0,0.0,0.0,1.0,0.0294,1.0,0.0,2.0,0.0,4.1019,0.5294
28.0,21.0,0.0,3.0,1.0,23.0,0.8214,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,0.0,0.0,2.0,0.0,3.9677,0.4643
74.0,14.0,0.0,3.0,1.0,51.0,0.6892,12.0,0.1622,0.0,0.0,0.0,2.0,0.027,0.0,0.0,6.0,0.0,4.5228,0.1486
24.0,17.0,0.0,3.0,1.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.0,0.0,2.0,0.0,3.7406,0.375
21.0,14.0,0.0,3.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,0.0,0.0,2.0,0.0,3.7849,0.2857
82.0,16.0,0.0,2.0,0.0,62.0,0.7561,7.0,0.0854,0.0,0.0,0.0,6.0,0.0732,1.0,0.0,6.0,0.0,4.502,0.1585
37.0,16.0,0.0,3.0,0.0,29.0,0.7838,0.0,0.0,0.0,0.0,0.0,2.0,0.0541,0.0,0.0,5.0,0.0,4.1522,0.3243
31.0,23.0,0.0,3.0,0.0,26.0,0.8387,0.0,0.0,0.0,0.0,0.0,1.0,0.0323,0.0,0.0,3.0,0.0,4.0668,0.6129
27.0,20.0,0.0,3.0,1.0,21.0,0.7778,1.0,0.037,0.0,0.0,0.0,1.0,0.037,0.0,0.0,2.0,0.0,3.764,0.4074
50.0,22.0,0.0,3.0,1.0,41.0,0.82,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,5.0,0.0,4.1709,0.28
51.0,17.0,0.0,3.0,1.0,42.0,0.8235,0.0,0.0,0.0,0.0,0.0,2.0,0.0392,1.0,0.0,4.0,0.0,4.1471,0.1765
43.0,16.0,0.0,2.0,1.0,35.0,0.814,0.0,0.0,0.0,0.0,0.0,1.0,0.0233,0.0,0.0,4.0,1.0,4.1269,0.2326
62.0,21.0,0.0,2.0,1.0,50.0,0.8065,0.0,0.0,0.0,0.0,0.0,3.0,0.0484,0.0,0.0,5.0,0.0,4.4669,0.1613
58.0,29.0,0.0,3.0,0.0,49.0,0.8448,2.0,0.0345,0.0,0.0,0.0,1.0,0.0172,0.0,0.0,5.0,0.0,4.3858,0.431
32.0,24.0,0.0,3.0,1.0,27.0,0.8438,0.0,0.0,0.0,0.0,0.0,1.0,0.0312,1.0,0.0,2.0,0.0,4.1556,0.5
58.0,24.0,0.0,3.0,2.0,38.0,0.6552,8.0,0.1379,2.0,1.0,1.0,1.0,0.0172,0.0,0.0,3.0,0.0,4.6058,0.1207
23.0,15.0,0.0,3.0,1.0,18.0,0.7826,0.0,0.0,0.0,0.0,0.0,1.0,0.0435,1.0,0.0,2.0,0.0,3.6753,0.3043
51.0,17.0,0.0,3.0,0.0,42.0,0.8235,0.0,0.0,0.0,0.0,0.0,2.0,0.0392,0.0,0.0,6.0,0.0,4.2283,0.2549
61.0,13.0,0.0,3.0,1.0,48.0,0.7869,0.0,0.0,0.0,0.0,0.0,8.0,0.1311,1.0,0.0,3.0,0.0,4.4915,0.1311
24.0,16.0,0.0,3.0,0.0,19.0,0.7917,0.0,0.0,0.0,0.0,0.0,1.0,0.0417,0.0,0.0,3.0,0.0,3.7721,0.5
81.0,25.0,0.0,2.0,2.0,46.0,0.5679,25.0,0.3086,0.0,0.0,0.0,1.0,0.0123,0.0,0.0,6.0,0.0,4.7095,0.1728
50.0,29.0,0.0,3.0,1.0,43.0,0.86,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,4.0,0.0,4.1235,0.42
34.0,19.0,0.0,3.0,1.0,27.0,0.7941,0.0,0.0,0.0,0.0,0.0,1.0,0.0294,1.0,0.0,3.0,0.0,3.9176,0.2059
21.0,14.0,0.0,3.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,0.0,0.0,2.0,0.0,3.3273,0.2857
140.0,31.0,0.0,2.0,1.0,92.0,0.6571,29.0,0.2071,1.0,1.0,0.0,8.0,0.0571,0.0,0.0,6.0,1.0,4.9358,0.0857
21.0,13.0,0.0,2.0,1.0,16.0,0.7619,0.0,0.0,0.0,0.0,0.0,1.0,0.0476,1.0,0.0,2.0,0.0,3.5585,0.2857
25.0,17.0,0.0,2.0,2.0,19.0,0.76,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,2.0,0.0,3.6733,0.28
33.0,15.0,0.0,3.0,1.0,24.0,0.7273,1.0,0.0303,0.0,0.0,0.0,1.0,0.0303,0.0,0.0,5.0,0.0,4.0637,0.1818
92.0,22.0,0.0,3.0,1.0,73.0,0.7935,7.0,0.0761,0.0,0.0,0.0,5.0,0.0543,1.0,0.0,5.0,0.0,4.6526,0.1413
29.0,21.0,0.0,3.0,1.0,23.0,0.7931,0.0,0.0,0.0,0.0,0.0,2.0,0.069,1.0,0.0,2.0,0.0,4.0902,0.2759
67.0,33.0,0.0,3.0,1.0,57.0,0.8507,0.0,0.0,0.0,0.0,0.0,2.0,0.0299,0.0,0.0,5.0,0.0,4.2694,0.3731
30.0,23.0,0.0,3.0,2.0,23.0,0.7667,1.0,0.0333,0.0,0.0,0.0,1.0,0.0333,0.0,0.0,2.0,0.0,4.0566,0.3333
28.0,20.0,0.0,2.0,1.0,21.0,0.75,0.0,0.0,0.0,0.0,0.0,2.0,0.0714,0.0,0.0,3.0,0.0,4.0122,0.2857
59.0,11.0,0.0,2.0,1.0,48.0,0.8136,0.0,0.0,0.0,0.0,0.0,2.0,0.0339,1.0,0.0,6.0,0.0,4.1529,0.1525
61.0,24.0,0.0,3.0,1.0,46.0,0.7541,4.0,0.0656,0.0,0.0,0.0,4.0,0.0656,0.0,1.0,5.0,0.0,4.7261,0.1639
40.0,31.0,0.0,3.0,1.0,33.0,0.825,1.0,0.025,0.0,0.0,0.0,1.0,0.025,1.0,0.0,3.0,0.0,4.1153,0.425
50.0,18.0,0.0,3.0,1.0,35.0,0.7,6.0,0.12,0.0,0.0,0.0,1.0,0.02,0.0,0.0,6.0,1.0,4.268,0.18
32.0,24.0,0.0,3.0,1.0,27.0,0.8438,0.0,0.0,0.0,0.0,0.0,1.0,0.0312,1.0,0.0,2.0,0.0,3.8903,0.5
58.0,19.0,0.0,4.0,1.0,46.0,0.7931,0.0,0.0,0.0,0.0,0.0,2.0,0.0345,0.0,0.0,6.0,0.0,4.103,0.1724
153.0,21.0,0.0,3.0,0.0,129.0,0.8431,1.0,0.0065,2.0,1.0,1.0,9.0,0.0588,0.0,0.0,7.0,1.0,5.0669,0.1111
40.0,16.0,0.0,3.0,1.0,32.0,0.8,0.0,0.0,0.0,0.0,0.0,2.0,0.05,1.0,0.0,4.0,0.0,4.1628,0.225
30.0,22.0,0.0,2.0,2.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0333,1.0,0.0,2.0,0.0,3.8477,0.3667
36.0,29.0,0.0,3.0,2.0,30.0,0.8333,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,0.0,0.0,2.0,0.0,3.9722,0.3611
37.0,22.0,0.0,3.0,1.0,31.0,0.8378,0.0,0.0,0.0,0.0,0.0,1.0,0.027,0.0,0.0,3.0,0.0,3.9156,0.3784
18.0,10.0,0.0,2.0,0.0,12.0,0.6667,1.0,0.0556,0.0,0.0,0.0,1.0,0.0556,0.0,0.0,3.0,0.0,3.4194,0.2222
27.0,20.0,0.0,3.0,1.0,21.0,0.7778,0.0,0.0,0.0,0.0,0.0,2.0,0.0741,0.0,0.0,2.0,0.0,3.7821,0.2963
19.0,11.0,0.0,2.0,1.0,14.0,0.7368,0.0,0.0,0.0,0.0,0.0,1.0,0.0526,1.0,0.0,2.0,0.0,3.5766,0.2632
67.0,21.0,0.0,3.0,1.0,56.0,0.8358,0.0,0.0,0.0,0.0,0.0,5.0,0.0746,0.0,0.0,4.0,1.0,4.1901,0.194
71.0,11.0,0.0,3.0,0.0,54.0,0.7606,10.0,0.1408,0.0,0.0,0.0,2.0,0.0282,1.0,0.0,4.0,0.0,4.8626,0.0845
96.0,17.0,0.0,2.0,2.0,80.0,0.8333,0.0,0.0,0.0,0.0,0.0,8.0,0.0833,0.0,0.0,5.0,0.0,4.4206,0.0938
28.0,20.0,0.0,3.0,1.0,23.0,0.8214,0.0,0.0,0.0,0.0,0.0,1.0,0.0357,1.0,0.0,2.0,0.0,4.1106,0.4286
